avg_xirr,avg_dd,avg_sharpe,avg_trades,avg_win_rate,depth,gap,breadth_mode,down_days,rvol,trail,hold,label,holdout_xirr,holdout_dd,holdout_sharpe,holdout_trades,holdout_wr,xirr_pct_of_base,dd_improvement,wr_improvement,sweet_score
1174.4,-9.1,5.82,1105.0,57.8,-0.2,,skip_30-50,3,1.5,0.02,7,d20_gNone_skip_30-50_D3_R1.5_T0.02_H7,790.3,-7.4,5.74,1759,54.8,36.09994518545587,-3.0,0.09999999999999432,-999.0
1165.4,-8.3,5.82,1062.0,58.5,-0.2,,skip_30-55,3,1.5,0.02,7,d20_gNone_skip_30-55_D3_R1.5_T0.02_H7,769.5,-6.1,5.73,1632,56.2,35.14982642061027,-4.300000000000001,1.5,-999.0
935.5,-6.6,5.5,933.0,58.4,,-0.03,only_broad>50,3,1.5,0.02,7,dNone_g3_only_broad>50_D3_R1.5_T0.02_H7,387.2,-8.3,5.02,1304,56.4,17.686826237895122,-2.0999999999999996,1.6999999999999957,-999.0
1099.3,-8.2,5.73,1031.0,58.7,-0.2,,skip_25-55,3,1.5,0.02,7,d20_gNone_skip_25-55_D3_R1.5_T0.02_H7,609.0,-6.1,5.58,1538,56.6,27.81838114379682,-4.300000000000001,1.8999999999999986,-999.0
918.9,-8.0,5.07,839.0,58.2,-0.2,,only_bear<30,3,1.5,0.02,7,d20_gNone_only_bear<30_D3_R1.5_T0.02_H7,236.6,-6.1,4.35,963,56.5,10.807600950118767,-4.300000000000001,1.7999999999999972,-999.0
898.4,-8.0,4.96,808.0,58.7,-0.2,,only_bear<25,3,1.5,0.02,7,d20_gNone_only_bear<25_D3_R1.5_T0.02_H7,174.5,-6.1,4.23,869,57.2,7.970948291613375,-4.300000000000001,2.5,-999.0
1029.1,-9.0,5.39,985.0,57.5,-0.2,,only_broad>50,3,1.5,0.02,7,d20_gNone_only_broad>50_D3_R1.5_T0.02_H7,415.3,-7.1,4.95,1401,54.9,18.97040014617212,-3.3000000000000007,0.19999999999999574,-999.0
725.2,-10.3,5.6,1053.0,57.4,-0.2,-0.02,none,3,1.5,0.02,7,d20_g2_none_D3_R1.5_T0.02_H7,923.1,-8.0,6.06,1905,55.7,42.1660880687009,-2.4000000000000004,1.0,-999.0
580.9,-10.0,5.29,924.0,57.4,-0.2,-0.02,skip_30-50,3,1.5,0.02,7,d20_g2_skip_30-50_D3_R1.5_T0.02_H7,613.1,-7.3,5.46,1519,56.4,28.005664169559658,-3.1000000000000005,1.6999999999999957,-999.0
543.4,-10.0,5.22,895.0,57.7,-0.2,-0.02,skip_25-50,3,1.5,0.02,7,d20_g2_skip_25-50_D3_R1.5_T0.02_H7,521.6,-7.3,5.33,1432,56.9,23.82605517997442,-3.1000000000000005,2.1999999999999957,-999.0
586.2,-9.4,5.34,888.0,58.4,-0.2,-0.02,skip_30-55,3,1.5,0.02,7,d20_g2_skip_30-55_D3_R1.5_T0.02_H7,625.7,-7.3,5.56,1411,58.3,28.581216882879595,-3.1000000000000005,3.5999999999999943,-999.0
547.8,-9.7,5.27,859.0,58.8,-0.2,-0.02,skip_25-55,3,1.5,0.02,7,d20_g2_skip_25-55_D3_R1.5_T0.02_H7,532.5,-7.3,5.44,1324,59.0,24.323953955782937,-3.1000000000000005,4.299999999999997,-999.0
2279.5,-7.1,6.67,1296.0,59.1,,-0.05,none,3,1.5,0.02,7,dNone_g5_none_D3_R1.5_T0.02_H7,1724.1,-10.6,6.67,2222,55.0,78.754796272611,0.1999999999999993,0.29999999999999716,-999.0
836.3,-5.5,5.21,782.0,61.7,,-0.03,only_bear<25,3,1.5,0.02,7,dNone_g3_only_bear<25_D3_R1.5_T0.02_H7,251.9,-5.2,4.46,852,61.4,11.506486387721543,-5.2,6.699999999999996,-999.0
3411.8,-14.8,4.85,1079.0,53.4,-0.3,-0.05,only_bear<25,3,1.0,0.03,10,d30_g5_only_bear<25_D3_R1.0_T0.03_H10,245.2,-19.4,3.84,1079,53.8,11.200438516353007,8.999999999999998,-0.9000000000000057,-999.0
941.9,-6.6,5.67,959.0,59.2,,-0.02,skip_25-50,3,1.5,0.02,7,dNone_g2_skip_25-50_D3_R1.5_T0.02_H7,665.9,-8.4,5.54,1491,57.5,30.41750411109081,-2.0,2.799999999999997,-999.0
2419.1,-6.6,6.48,1197.0,59.5,,,skip_30-50,3,1.5,0.02,7,dNone_gNone_skip_30-50_D3_R1.5_T0.02_H7,1227.5,-9.1,6.07,1843,55.7,56.07071076192217,-1.3000000000000007,1.0,-999.0
2314.9,-6.3,6.38,1165.0,59.7,,,skip_25-50,3,1.5,0.02,7,dNone_gNone_skip_25-50_D3_R1.5_T0.02_H7,981.5,-8.0,5.9,1749,56.0,44.83372921615202,-2.4000000000000004,1.2999999999999972,-999.0
2398.4,-5.3,6.47,1154.0,60.3,,,skip_30-55,3,1.5,0.02,7,dNone_gNone_skip_30-55_D3_R1.5_T0.02_H7,1180.6,-5.2,6.05,1714,57.1,53.92837566234241,-5.2,2.3999999999999986,-999.0
2299.7,-5.3,6.37,1122.0,60.5,,,skip_25-55,3,1.5,0.02,7,dNone_gNone_skip_25-55_D3_R1.5_T0.02_H7,943.3,-5.2,5.88,1620,57.5,43.08879956148365,-5.2,2.799999999999997,-999.0
2014.3,-5.3,5.73,923.0,60.4,,,only_bear<30,3,1.5,0.02,7,dNone_gNone_only_bear<30_D3_R1.5_T0.02_H7,357.2,-5.2,4.67,1021,57.8,16.316462634752423,-5.2,3.0999999999999943,-999.0
1987.4,-5.3,5.58,891.0,61.0,,,only_bear<25,3,1.5,0.02,7,dNone_gNone_only_bear<25_D3_R1.5_T0.02_H7,272.4,-5.2,4.49,927,58.6,12.44290151653572,-5.2,3.8999999999999986,-999.0
2157.5,-6.2,5.99,1068.0,59.1,,,only_broad>50,3,1.5,0.02,7,dNone_gNone_only_broad>50_D3_R1.5_T0.02_H7,541.2,-7.7,5.21,1456,55.4,24.721359400694322,-2.7,0.6999999999999957,-999.0
1208.8,-7.2,6.06,1122.0,58.8,,-0.02,none,3,1.5,0.02,7,dNone_g2_none_D3_R1.5_T0.02_H7,1227.3,-10.1,6.29,1981,56.2,56.06157500456788,-0.3000000000000007,1.5,-999.0
989.9,-6.6,5.75,988.0,58.9,,-0.02,skip_30-50,3,1.5,0.02,7,dNone_g2_skip_30-50_D3_R1.5_T0.02_H7,779.4,-8.4,5.67,1578,56.9,35.602046409647365,-2.0,2.1999999999999957,-999.0
988.0,-6.1,5.77,952.0,59.8,,-0.02,skip_30-55,3,1.5,0.02,7,dNone_g2_skip_30-55_D3_R1.5_T0.02_H7,775.1,-6.7,5.72,1470,58.6,35.40562762653025,-3.7,3.8999999999999986,-999.0
857.8,-5.5,5.34,812.0,60.5,,-0.03,only_bear<30,3,1.5,0.02,7,dNone_g3_only_bear<30_D3_R1.5_T0.02_H7,315.6,-5.2,4.65,941,60.1,14.416225105061212,-5.2,5.399999999999999,-999.0
940.3,-6.1,5.7,923.0,60.2,,-0.02,skip_25-55,3,1.5,0.02,7,dNone_g2_skip_25-55_D3_R1.5_T0.02_H7,662.1,-6.7,5.59,1383,59.4,30.243924721359406,-3.7,4.699999999999996,-999.0
764.8,-5.3,5.1,760.0,59.6,,-0.02,only_bear<30,3,1.5,0.02,7,dNone_g2_only_bear<30_D3_R1.5_T0.02_H7,275.2,-4.8,4.45,895,58.9,12.570802119495706,-5.6000000000000005,4.199999999999996,-999.0
747.6,-5.3,5.0,731.0,60.7,,-0.02,only_bear<25,3,1.5,0.02,7,dNone_g2_only_bear<25_D3_R1.5_T0.02_H7,226.8,-4.8,4.31,808,60.1,10.359948839758818,-5.6000000000000005,5.399999999999999,-999.0
828.7,-6.6,5.24,870.0,58.5,,-0.02,only_broad>50,3,1.5,0.02,7,dNone_g2_only_broad>50_D3_R1.5_T0.02_H7,354.6,-8.4,4.78,1224,56.8,16.197697789146723,-2.0,2.0999999999999943,-999.0
1341.0,-7.0,6.3,1195.0,58.6,,-0.03,none,3,1.5,0.02,7,dNone_g3_none_D3_R1.5_T0.02_H7,1367.8,-9.6,6.47,2092,55.6,62.479444545952866,-0.8000000000000007,0.8999999999999986,-999.0
1113.0,-6.6,6.02,1056.0,59.1,,-0.03,skip_30-50,3,1.5,0.02,7,dNone_g3_skip_30-50_D3_R1.5_T0.02_H7,879.4,-8.3,5.95,1674,57.0,40.169925086789696,-2.0999999999999996,2.299999999999997,-999.0
1052.7,-6.6,5.93,1026.0,59.4,,-0.03,skip_25-50,3,1.5,0.02,7,dNone_g3_skip_25-50_D3_R1.5_T0.02_H7,729.3,-8.3,5.78,1585,57.5,33.31353919239905,-2.0999999999999996,2.799999999999997,-999.0
1091.3,-6.3,6.0,1017.0,59.8,,-0.03,skip_30-55,3,1.5,0.02,7,dNone_g3_skip_30-55_D3_R1.5_T0.02_H7,826.8,-7.5,5.91,1557,58.4,37.76722090261283,-2.9000000000000004,3.6999999999999957,-999.0
1035.7,-6.3,5.91,987.0,60.1,,-0.03,skip_25-55,3,1.5,0.02,7,dNone_g3_skip_25-55_D3_R1.5_T0.02_H7,684.8,-7.5,5.75,1468,59.0,31.28083318107071,-2.9000000000000004,4.299999999999997,-999.0
406.4,-9.2,4.63,703.0,57.7,-0.2,-0.02,only_bear<30,3,1.5,0.02,7,d20_g2_only_bear<30_D3_R1.5_T0.02_H7,208.3,-7.3,4.24,855,58.0,9.514891284487485,-3.1000000000000005,3.299999999999997,-999.0
392.6,-9.2,4.54,674.0,58.6,-0.2,-0.02,only_bear<25,3,1.5,0.02,7,d20_g2_only_bear<25_D3_R1.5_T0.02_H7,168.7,-7.3,4.12,768,59.2,7.70601132833912,-3.1000000000000005,4.5,-999.0
472.8,-10.0,4.83,813.0,57.2,-0.2,-0.02,only_broad>50,3,1.5,0.02,7,d20_g2_only_broad>50_D3_R1.5_T0.02_H7,326.5,-7.3,4.62,1185,56.7,14.914123880869726,-3.1000000000000005,2.0,-999.0
788.5,-9.3,5.83,1028.0,58.3,-0.25,-0.03,skip_30-50,3,1.5,0.02,7,d25_g3_skip_30-50_D3_R1.5_T0.02_H7,731.4,-8.3,5.87,1655,56.4,33.40946464461904,-2.0999999999999996,1.6999999999999957,-999.0
875.9,-9.3,5.85,1092.0,58.1,-0.25,-0.02,none,3,1.5,0.02,7,d25_g2_none_D3_R1.5_T0.02_H7,1078.5,-8.4,6.28,1960,56.1,49.26457153298009,-2.0,1.3999999999999986,-999.0
691.0,-9.3,5.52,959.0,58.2,-0.25,-0.02,skip_30-50,3,1.5,0.02,7,d25_g2_skip_30-50_D3_R1.5_T0.02_H7,672.0,-8.4,5.63,1561,56.8,30.696144710396496,-2.0,2.0999999999999943,-999.0
652.0,-9.3,5.44,930.0,58.4,-0.25,-0.02,skip_25-50,3,1.5,0.02,7,d25_g2_skip_25-50_D3_R1.5_T0.02_H7,572.3,-8.4,5.51,1474,57.3,26.141969669285587,-2.0,2.5999999999999943,-999.0
689.5,-8.7,5.54,923.0,59.1,-0.25,-0.02,skip_30-55,3,1.5,0.02,7,d25_g2_skip_30-55_D3_R1.5_T0.02_H7,668.1,-6.7,5.68,1453,58.5,30.517997441987944,-3.7,3.799999999999997,-999.0
650.7,-8.7,5.47,894.0,59.5,-0.25,-0.02,skip_25-55,3,1.5,0.02,7,d25_g2_skip_25-55_D3_R1.5_T0.02_H7,569.0,-6.7,5.56,1366,59.2,25.991229672939888,-3.7,4.5,-999.0
503.7,-7.8,4.84,733.0,58.5,-0.25,-0.02,only_bear<30,3,1.5,0.02,7,d25_g2_only_bear<30_D3_R1.5_T0.02_H7,227.8,-4.8,4.4,883,58.3,10.40562762653024,-5.6000000000000005,3.5999999999999943,-999.0
489.7,-7.8,4.75,704.0,59.5,-0.25,-0.02,only_bear<25,3,1.5,0.02,7,d25_g2_only_bear<25_D3_R1.5_T0.02_H7,185.5,-4.8,4.29,796,59.5,8.473414946099032,-5.6000000000000005,4.799999999999997,-999.0
577.8,-9.3,5.06,844.0,57.9,-0.25,-0.02,only_broad>50,3,1.5,0.02,7,d25_g2_only_broad>50_D3_R1.5_T0.02_H7,358.4,-8.4,4.82,1216,57.0,16.37127717887813,-2.0,2.299999999999997,-999.0
973.9,-9.3,6.1,1165.0,57.8,-0.25,-0.03,none,3,1.5,0.02,7,d25_g3_none_D3_R1.5_T0.02_H7,1146.8,-8.3,6.39,2067,55.1,52.3844326694683,-2.0999999999999996,0.3999999999999986,-999.0
739.5,-9.3,5.74,998.0,58.5,-0.25,-0.03,skip_25-50,3,1.5,0.02,7,d25_g3_skip_25-50_D3_R1.5_T0.02_H7,604.0,-8.3,5.71,1566,56.9,27.589987209939704,-2.0999999999999996,2.1999999999999957,-999.0
808.1,-11.1,5.8,1125.0,56.8,-0.2,-0.03,none,3,1.5,0.02,7,d20_g3_none_D3_R1.5_T0.02_H7,955.8,-9.4,6.11,2011,54.5,43.65978439612644,-1.0,-0.20000000000000284,-999.0
770.8,-9.0,5.81,989.0,58.9,-0.25,-0.03,skip_30-55,3,1.5,0.02,7,d25_g3_skip_30-55_D3_R1.5_T0.02_H7,686.7,-7.5,5.84,1538,57.7,31.36762287593642,-2.9000000000000004,3.0,-999.0
725.8,-9.0,5.72,959.0,59.2,-0.25,-0.03,skip_25-55,3,1.5,0.02,7,d25_g3_skip_25-55_D3_R1.5_T0.02_H7,566.2,-7.5,5.68,1449,58.3,25.86332906997991,-2.9000000000000004,3.5999999999999943,-999.0
578.9,-8.3,5.12,786.0,59.1,-0.25,-0.03,only_bear<30,3,1.5,0.02,7,d25_g3_only_bear<30_D3_R1.5_T0.02_H7,251.7,-5.3,4.56,929,58.9,11.497350630367258,-5.1000000000000005,4.199999999999996,-999.0
561.5,-8.3,5.01,756.0,60.1,-0.25,-0.03,only_bear<25,3,1.5,0.02,7,d25_g3_only_bear<25_D3_R1.5_T0.02_H7,197.8,-5.3,4.4,840,60.0,9.03526402338754,-5.1000000000000005,5.299999999999997,-999.0
662.6,-9.3,5.34,907.0,57.8,-0.25,-0.03,only_broad>50,3,1.5,0.02,7,d25_g3_only_broad>50_D3_R1.5_T0.02_H7,375.3,-8.3,4.99,1292,56.2,17.14324867531519,-2.0999999999999996,1.5,-999.0
1510.9,-8.2,6.41,1252.0,58.3,-0.25,-0.05,none,3,1.5,0.02,7,d25_g5_none_D3_R1.5_T0.02_H7,1346.6,-7.2,6.55,2186,54.6,61.51105426639869,-3.2,-0.10000000000000142,-999.0
1289.7,-8.5,6.13,1109.0,58.6,-0.25,-0.05,skip_30-50,3,1.5,0.02,7,d25_g5_skip_30-50_D3_R1.5_T0.02_H7,853.2,-8.0,6.02,1757,55.8,38.97314087337841,-2.4000000000000004,1.0999999999999943,-999.0
1238.1,-8.3,6.01,1079.0,58.8,-0.25,-0.05,skip_25-50,3,1.5,0.02,7,d25_g5_skip_25-50_D3_R1.5_T0.02_H7,719.7,-7.4,5.8,1665,56.2,32.875022839393395,-3.0,1.5,-999.0
1268.7,-7.7,6.1,1068.0,59.3,-0.25,-0.05,skip_30-55,3,1.5,0.02,7,d25_g5_skip_30-55_D3_R1.5_T0.02_H7,800.3,-5.6,5.98,1632,57.1,36.556733053170106,-4.800000000000001,2.3999999999999986,-999.0
1235.9,-7.6,5.72,1024.0,58.4,-0.25,,only_broad>50,3,1.5,0.02,7,d25_gNone_only_broad>50_D3_R1.5_T0.02_H7,476.4,-5.6,5.19,1437,55.3,21.761374017906085,-4.800000000000001,0.5999999999999943,-999.0
1083.1,-7.5,5.23,847.0,59.8,-0.25,,only_bear<25,3,1.5,0.02,7,d25_gNone_only_bear<25_D3_R1.5_T0.02_H7,196.9,-5.3,4.4,907,57.7,8.994153115293258,-5.1000000000000005,3.0,-999.0
1103.9,-7.5,5.35,879.0,59.2,-0.25,,only_bear<30,3,1.5,0.02,7,d25_gNone_only_bear<30_D3_R1.5_T0.02_H7,264.4,-5.3,4.52,1001,56.9,12.077471222364334,-5.1000000000000005,2.1999999999999957,-999.0
1307.3,-7.5,6.02,1075.0,59.6,-0.25,,skip_25-55,3,1.5,0.02,7,d25_gNone_skip_25-55_D3_R1.5_T0.02_H7,684.1,-5.3,5.76,1591,57.1,31.248858030330716,-5.1000000000000005,2.3999999999999986,-999.0
670.4,-10.3,5.57,992.0,57.2,-0.2,-0.03,skip_30-50,3,1.5,0.02,7,d20_g3_skip_30-50_D3_R1.5_T0.02_H7,653.2,-6.9,5.66,1612,55.8,29.837383519093734,-3.5,1.0999999999999943,-999.0
624.5,-10.3,5.48,963.0,57.4,-0.2,-0.03,skip_25-50,3,1.5,0.02,7,d20_g3_skip_25-50_D3_R1.5_T0.02_H7,538.3,-6.9,5.5,1523,56.3,24.588890919057192,-3.5,1.5999999999999943,-999.0
660.2,-10.0,5.57,953.0,57.9,-0.2,-0.03,skip_30-55,3,1.5,0.02,7,d20_g3_skip_30-55_D3_R1.5_T0.02_H7,628.4,-6.8,5.67,1495,57.3,28.704549607162434,-3.6000000000000005,2.5999999999999943,-999.0
616.6,-10.0,5.48,924.0,58.2,-0.2,-0.03,skip_25-55,3,1.5,0.02,7,d20_g3_skip_25-55_D3_R1.5_T0.02_H7,517.3,-6.8,5.52,1406,57.8,23.629636396857297,-3.6000000000000005,3.0999999999999943,-999.0
479.8,-9.3,4.87,755.0,58.0,-0.2,-0.03,only_bear<30,3,1.5,0.02,7,d20_g3_only_bear<30_D3_R1.5_T0.02_H7,225.2,-6.8,4.36,899,58.3,10.286862780924539,-3.6000000000000005,3.5999999999999943,-999.0
463.0,-9.3,4.76,725.0,58.8,-0.2,-0.03,only_bear<25,3,1.5,0.02,7,d20_g3_only_bear<25_D3_R1.5_T0.02_H7,175.6,-6.8,4.2,810,59.4,8.02119495706194,-3.6000000000000005,4.699999999999996,-999.0
554.6,-10.3,5.08,876.0,56.8,-0.2,-0.03,only_broad>50,3,1.5,0.02,7,d20_g3_only_broad>50_D3_R1.5_T0.02_H7,339.3,-6.9,4.78,1262,55.8,15.498812351543945,-3.5,1.0999999999999943,-999.0
1277.3,-10.0,6.08,1206.0,57.5,-0.2,-0.05,none,3,1.5,0.02,7,d20_g5_none_D3_R1.5_T0.02_H7,1137.0,-9.6,6.29,2124,54.3,51.93678055910836,-0.8000000000000007,-0.4000000000000057,-999.0
1121.2,-9.2,5.85,1068.0,57.9,-0.2,-0.05,skip_30-50,3,1.5,0.02,7,d20_g5_skip_30-50_D3_R1.5_T0.02_H7,784.3,-7.1,5.84,1709,55.6,35.825872464827334,-3.3000000000000007,0.8999999999999986,-999.0
1073.2,-9.2,5.73,1037.0,58.0,-0.2,-0.05,skip_25-50,3,1.5,0.02,7,d20_g5_skip_25-50_D3_R1.5_T0.02_H7,661.0,-7.1,5.62,1617,56.0,30.193678055910837,-3.3000000000000007,1.2999999999999972,-999.0
1109.2,-8.3,5.85,1027.0,58.6,-0.2,-0.05,skip_30-55,3,1.5,0.02,7,d20_g5_skip_30-55_D3_R1.5_T0.02_H7,754.2,-6.5,5.84,1585,57.0,34.45094098300749,-3.9000000000000004,2.299999999999997,-999.0
1063.5,-8.3,5.73,996.0,58.7,-0.2,-0.05,skip_25-55,3,1.5,0.02,7,d20_g5_skip_25-55_D3_R1.5_T0.02_H7,635.2,-6.5,5.62,1493,57.5,29.01516535720812,-3.9000000000000004,2.799999999999997,-999.0
881.3,-8.1,5.14,811.0,58.6,-0.2,-0.05,only_bear<30,3,1.5,0.02,7,d20_g5_only_bear<30_D3_R1.5_T0.02_H7,234.2,-6.5,4.57,937,58.3,10.697971861867348,-3.9000000000000004,3.5999999999999943,-999.0
866.9,-8.1,4.98,780.0,59.2,-0.2,-0.05,only_bear<25,3,1.5,0.02,7,d20_g5_only_bear<25_D3_R1.5_T0.02_H7,187.7,-6.5,4.32,845,59.2,8.573908276996162,-3.9000000000000004,4.5,-999.0
997.0,-9.2,5.39,949.0,57.5,-0.2,-0.05,only_broad>50,3,1.5,0.02,7,d20_g5_only_broad>50_D3_R1.5_T0.02_H7,441.6,-7.1,4.98,1353,55.7,20.171752238260552,-3.3000000000000007,1.0,-999.0
1636.7,-8.0,6.42,1292.0,58.4,-0.25,,none,3,1.5,0.02,7,d25_gNone_none_D3_R1.5_T0.02_H7,1422.3,-7.0,6.49,2241,54.5,64.96893842499544,-3.4000000000000004,-0.20000000000000284,-999.0
1394.7,-8.0,6.14,1149.0,58.7,-0.25,,skip_30-50,3,1.5,0.02,7,d25_gNone_skip_30-50_D3_R1.5_T0.02_H7,905.5,-7.0,5.95,1812,55.4,41.362141421523845,-3.4000000000000004,0.6999999999999957,-999.0
1320.4,-7.7,6.05,1118.0,58.8,-0.25,,skip_25-50,3,1.5,0.02,7,d25_gNone_skip_25-50_D3_R1.5_T0.02_H7,719.1,-5.9,5.8,1718,55.6,32.847615567330536,-4.5,0.8999999999999986,-999.0
1376.9,-7.5,6.12,1107.0,59.4,-0.25,,skip_30-55,3,1.5,0.02,7,d25_gNone_skip_30-55_D3_R1.5_T0.02_H7,862.5,-5.3,5.9,1685,56.7,39.39795359035264,-5.1000000000000005,2.0,-999.0
3570.4,-15.9,5.29,1312.0,52.3,-0.3,-0.05,only_broad>50,3,1.0,0.03,10,d30_g5_only_broad>50_D3_R1.0_T0.03_H10,530.2,-19.4,4.62,1778,51.4,24.218892746208663,8.999999999999998,-3.3000000000000043,-999.0
3438.6,-14.8,5.02,1113.0,53.1,-0.3,-0.05,only_bear<30,3,1.0,0.03,10,d30_g5_only_bear<30_D3_R1.0_T0.03_H10,330.7,-19.4,4.09,1182,53.3,15.105974785309703,8.999999999999998,-1.4000000000000057,-999.0
4925.4,-12.0,5.11,1105.0,54.5,,-0.05,only_bear<25,3,1.0,0.03,10,dNone_g5_only_bear<25_D3_R1.0_T0.03_H10,283.0,-19.4,3.98,1092,54.5,12.92709665631281,8.999999999999998,-0.20000000000000284,-999.0
3650.9,-14.4,5.57,1432.0,52.4,-0.25,,skip_25-50,3,1.0,0.03,10,d25_gNone_skip_25-50_D3_R1.0_T0.03_H10,756.1,-18.8,5.09,2116,51.0,34.5377306778732,8.4,-3.700000000000003,-999.0
3608.9,-17.6,5.49,1572.0,51.8,-0.2,-0.05,none,3,1.0,0.03,10,d20_g5_none_D3_R1.0_T0.03_H10,1583.8,-17.3,5.06,2650,50.0,72.34606248858032,6.9,-4.700000000000003,-999.0
3311.1,-17.2,5.46,1406.0,52.0,-0.2,-0.05,skip_30-50,3,1.0,0.03,10,d20_g5_skip_30-50_D3_R1.0_T0.03_H10,940.7,-17.3,5.12,2152,51.0,42.97003471587795,6.9,-3.700000000000003,-999.0
3221.6,-17.2,5.35,1373.0,52.0,-0.2,-0.05,skip_25-50,3,1.0,0.03,10,d20_g5_skip_25-50_D3_R1.0_T0.03_H10,706.6,-17.3,4.94,2052,51.2,32.27663073268774,6.9,-3.5,-999.0
3263.0,-16.5,5.42,1358.0,52.4,-0.2,-0.05,skip_30-55,3,1.0,0.03,10,d20_g5_skip_30-55_D3_R1.0_T0.03_H10,818.8,-17.3,5.06,2009,51.9,37.401790608441445,6.9,-2.8000000000000043,-999.0
3188.8,-16.6,5.31,1325.0,52.4,-0.2,-0.05,skip_25-55,3,1.0,0.03,10,d20_g5_skip_25-55_D3_R1.0_T0.03_H10,612.1,-17.3,4.89,1909,52.1,27.95998538278824,6.9,-2.6000000000000014,-999.0
3018.4,-16.5,4.74,1073.0,52.4,-0.2,-0.05,only_bear<30,3,1.0,0.03,10,d20_g5_only_bear<30_D3_R1.0_T0.03_H10,269.1,-17.3,3.82,1152,53.2,12.292161520190026,6.9,-1.5,-999.0
2993.5,-16.5,4.59,1039.0,52.6,-0.2,-0.05,only_bear<25,3,1.0,0.03,10,d20_g5_only_bear<25_D3_R1.0_T0.03_H10,186.0,-17.3,3.63,1052,53.7,8.496254339484743,6.9,-1.0,-999.0
3151.9,-16.4,5.11,1272.0,51.8,-0.2,-0.05,only_broad>50,3,1.0,0.03,10,d20_g5_only_broad>50_D3_R1.0_T0.03_H10,497.3,-17.3,4.5,1751,51.4,22.716060661428834,6.9,-3.3000000000000043,-999.0
3755.7,-13.9,5.7,1467.0,52.5,-0.25,,skip_30-50,3,1.0,0.03,10,d25_gNone_skip_30-50_D3_R1.0_T0.03_H10,1029.8,-18.8,5.31,2221,51.0,47.04001461721177,8.4,-3.700000000000003,-999.0
3691.7,-13.9,5.63,1418.0,52.8,-0.25,,skip_30-55,3,1.0,0.03,10,d25_gNone_skip_30-55_D3_R1.0_T0.03_H10,867.4,-18.8,5.19,2074,51.7,39.62177964553262,8.4,-3.0,-999.0
1631.6,-18.4,4.33,993.0,53.2,-0.2,-0.03,only_bear<25,3,1.0,0.03,10,d20_g3_only_bear<25_D3_R1.0_T0.03_H10,189.4,-16.2,3.61,1032,54.0,8.651562214507583,5.799999999999999,-0.7000000000000028,-999.0
3608.6,-14.2,5.5,1383.0,52.8,-0.25,,skip_25-55,3,1.0,0.03,10,d25_gNone_skip_25-55_D3_R1.0_T0.03_H10,632.9,-18.8,4.98,1969,51.8,28.91010414763384,8.4,-2.9000000000000057,-999.0
3421.7,-13.9,4.96,1125.0,52.7,-0.25,,only_bear<30,3,1.0,0.03,10,d25_gNone_only_bear<30_D3_R1.0_T0.03_H10,292.9,-18.8,3.96,1195,52.5,13.3793166453499,8.4,-2.200000000000003,-999.0
3393.4,-13.9,4.77,1090.0,52.6,-0.25,,only_bear<25,3,1.0,0.03,10,d25_gNone_only_bear<25_D3_R1.0_T0.03_H10,197.7,-18.8,3.72,1090,52.7,9.030696144710397,8.4,-2.0,-999.0
3573.4,-14.0,5.32,1328.0,52.3,-0.25,,only_broad>50,3,1.0,0.03,10,d25_gNone_only_broad>50_D3_R1.0_T0.03_H10,521.6,-18.8,4.66,1804,51.3,23.82605517997442,8.4,-3.4000000000000057,-999.0
2287.1,-17.7,5.28,1496.0,53.0,-0.25,-0.02,none,3,1.0,0.03,10,d25_g2_none_D3_R1.0_T0.03_H10,1562.5,-15.9,5.25,2570,52.1,71.373104330349,5.5,-2.6000000000000014,-999.0
1954.1,-17.5,5.19,1331.0,53.0,-0.25,-0.02,skip_30-50,3,1.0,0.03,10,d25_g2_skip_30-50_D3_R1.0_T0.03_H10,832.0,-15.9,5.19,2076,52.6,38.004750593824234,5.5,-2.1000000000000014,-999.0
1896.1,-18.6,5.12,1298.0,53.1,-0.25,-0.02,skip_25-50,3,1.0,0.03,10,d25_g2_skip_25-50_D3_R1.0_T0.03_H10,675.8,-15.9,5.07,1976,52.8,30.8697241001279,5.5,-1.9000000000000057,-999.0
1922.5,-17.2,5.18,1287.0,53.6,-0.25,-0.02,skip_30-55,3,1.0,0.03,10,d25_g2_skip_30-55_D3_R1.0_T0.03_H10,748.8,-15.9,5.19,1944,53.8,34.204275534441805,5.5,-0.9000000000000057,-999.0
1872.1,-18.5,5.12,1254.0,53.7,-0.25,-0.02,skip_25-55,3,1.0,0.03,10,d25_g2_skip_25-55_D3_R1.0_T0.03_H10,606.5,-15.9,5.08,1844,54.1,27.704184176868264,5.5,-0.6000000000000014,-999.0
1767.0,-20.1,4.68,1216.0,51.8,-0.2,-0.03,only_broad>50,3,1.0,0.03,10,d20_g3_only_broad>50_D3_R1.0_T0.03_H10,390.0,-16.2,4.29,1699,51.3,17.81472684085511,5.799999999999999,-3.4000000000000057,-999.0
1658.1,-18.4,4.45,1026.0,52.9,-0.2,-0.03,only_bear<30,3,1.0,0.03,10,d20_g3_only_bear<30_D3_R1.0_T0.03_H10,271.1,-16.2,3.79,1131,53.5,12.383519093732872,5.799999999999999,-1.2000000000000028,-999.0
